ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
882,517,516,2,3500,6.07,950,6.07,0,,326.52,989.890000000028,324.99,,-39.890000000028,625.01,,-0.0402974067825989
883,517,518,2,3500,6.64,145,6.64,0,,12.94,163.760000000002,13.04,,-18.760000000002,131.96,,-0.114557889594539
884,517,908,1,2500,2.55,534,2.55,0,,182.45,486.049999999988,182.58,,47.950000000012,351.42,,0.0986524020162806
885,517,909,1,2500,4.39,135,4.39,0,,44.5,135.930000000022,44.24,,-0.930000000022005,90.76,,-0.00684175678674211
886,518,517,2,3500,6.64,456,6.64,0,,39.28,357.840000000018,38.98,,98.159999999982,417.02,,0.274312541918112
887,518,911,1,3500,5.26,168,5.26,0,,38.96,179.049999999973,38.91,,-11.049999999973,129.09,,-0.0617146048588365
888,518,912,1,3500,1.64,68,1.64,0,,21.16,68.9700000000011,20.75,,-0.970000000001093,47.25,,-0.0140640858344364
889,518,930,2,3500,9.32,0,9.32,0,,0,0,0,,0,0,,#DIV/0!
890,519,520,2,5000,0.75,0,0.75,0,,0,0,0,,0,0,,#DIV/0!
891,519,521,2,5000,2.72,2814,2.76,0,,0.93,2529.22501860428,0.89,,284.77498139572,2813.11,,0.112593770542753
892,519,668,1,2000,0.64,2901,1.06,0,,1401.12,2574.41000000006,1400.22,,326.58999999994,1500.78,,0.126860134943514
893,519,670,1,2000,3.14,994,3.17,0,,1381.33,819.497135401295,1382.6,,174.502864598705,-388.6,,0.212938956172499
894,520,519,2,5000,0.75,0,0.75,0,,0,0,0,,0,0,,#DIV/0!
895,521,511,2,5000,3.12,4620,3.46,0,,138.75,4377.99501860429,135.15,,242.00498139571,4484.85,,0.0552775826302474
896,521,519,2,5000,2.72,1829,2.73,0,,0.22,1503.17000000006,0.22,,325.82999999994,1828.78,,0.216761909830509
897,521,666,1,1500,0.55,1872,0.75,0,,902.1,1243.68000000001,899.33,,628.31999999999,972.67,,0.505210343496707
898,521,670,1,1500,3.93,471,3.94,0,,859.63,432.519999999982,853.77,,38.480000000018,-382.77,,0.0889669841857477
899,522,511,2,5000,4.7,843,4.7,0,,205.9,820.36000000008,201.34,,22.63999999992,641.66,,0.027597640060361
900,522,523,2,5000,7.31,2548,7.38,0,,555.49,2446.40132894537,546.81,,101.59867105463,2001.19,,0.0415298462490733
901,523,522,2,5000,7.31,843,7.31,0,,205.9,820.36000000008,201.34,,22.63999999992,641.66,,0.027597640060361
902,523,530,2,5000,2.24,6799,3.39,0,,68.49,6818.68919872158,67.64,,-19.6891987215804,6731.36,,-0.00288753426762315
903,523,545,2,5000,0.12,4422,0.13,0,,496.2,4245.21926828809,488.31,,176.78073171191,3933.69,,0.0416423088042749
904,524,525,2,5000,3.24,2791,3.29,0,,361.2,2926.65261313011,358.14,,-135.65261313011,2432.86,,-0.0463507737548075
905,524,545,2,5000,4.42,5478,5.38,0,,279.85,4873.13999999999,279.77,,604.86000000001,5198.23,,0.124121203166749
906,524,578,1,5500,4.67,2586,4.7,0,,1112.83,2272.51846742264,1111.1,,313.48153257736,1474.9,,0.137944547897511
907,524,647,1,5500,1.58,3950,1.64,0,,362.42,3042.59000000006,362.16,,907.40999999994,3587.84,,0.298236042319183
908,525,452,2,5000,2.32,3004,2.37,0,,307.8,3147.32261313011,304.97,,-143.32261313011,2699.03,,-0.0455379478837637
909,525,524,2,5000,3.24,5662,4.04,0,,774.34,5133.66385464971,773.36,,528.33614535029,4888.64,,0.102915999237418
910,525,652,1,5000,2.57,1881,2.58,0,,1266.52,1780.07999999997,1264.18,,100.92000000003,616.82,,0.0566940811649093
911,525,657,1,5000,2.51,2307,2.53,0,,1598.71,2296.64784599452,1596.03,,10.3521540054799,710.97,,0.00450750602602597
912,526,527,2,3500,6.01,3911,7.42,0,,4387.81,3731.4700068178,4379.66,,179.5299931822,-468.66,,0.0481124041876739
913,526,528,2,5000,9.84,6017,12.94,0,,8746.85,6050.11342864915,8679.56,,-33.1134286491497,-2662.56,,-0.00547319137726367
914,526,541,2,3500,0.44,1858,0.45,0,,2464.24,2144.90657135084,2435.19,,-286.90657135084,-577.19,,-0.133761803513031
915,526,546,2,3500,3.23,113,3.23,0,,0,0,0,,113,113,,#DIV/0!
916,527,526,2,3500,6.01,3952,7.48,0,,4958.2,3980.98034772019,4946.98,,-28.9803477201899,-994.98,,-0.00727970127679386
917,527,542,2,3500,0.65,1623,0.65,0,,570.63,25,562.34,,1598,1060.66,,63.92
918,527,543,2,3500,3.97,4768,6.02,0,,3937.45,3755.4700068178,3937.36,,1012.5299931822,830.64,,0.269614719687288
919,527,546,2,3500,4.24,933,4.24,0,,0,1213.89965227984,0,,-280.89965227984,933,,-0.231402696056695
920,528,526,2,5000,9.84,4378,10.71,0,,6320.42,4056.71000681776,6280.52,,321.28999318224,-1902.52,,0.0791996451908753
921,528,529,2,6500,1.43,5182,1.52,0,,0,3606.71000000004,0,,1575.28999999996,5182,,0.436766471382491
922,528,573,1,4000,5.67,3131,5.99,0,,11575.02,2856.49342864914,11522.33,,274.50657135086,-8391.33,,0.0960991433054606
923,528,575,1,4000,0.88,5390,1.32,0,,4250.81,5713.48006817446,4248.32,,-323.48006817446,1141.68,,-0.0566169942512492
924,529,528,2,6500,1.43,5200,1.52,0,,0,4938.02007499224,0,,261.97992500776,5200,,0.0530536370912125
925,529,530,2,6500,2.05,3712,2.08,0,,0,3612.59000000013,0,,99.4099999998698,3712,,0.0275176535393904
926,529,531,2,6500,1.22,11067,2.76,0,,0,10904.6191987216,0,,162.380801278399,11067,,0.0148910107101618
927,530,523,2,5000,2.24,3820,2.35,0,,13.66,3879.06000000013,13.76,,-59.06000000013,3806.24,,-0.0152253380974071
928,530,529,2,6500,2.05,5993,2.27,0,,0,7297.9091987216,0,,-1304.9091987216,5993,,-0.178805896756044
929,530,575,1,5000,2.74,5893,3.53,0,,1450.6,4716.47999999995,1448.13,,1176.52000000005,4444.87,,0.249448741434303
930,530,577,1,5000,2.81,3185,2.88,0,,788.21,2959.60999999998,787.53,,225.39000000002,2397.47,,0.0761553042461748
931,531,529,2,6500,1.22,8804,1.84,0,,0,8550.61007499237,0,,253.38992500763,8804,,0.0296341340308231
932,531,532,2,6500,1.65,9970,3.02,0,,0,9545.53645237819,0,,424.46354762181,9970,,0.0444672281897848
933,531,573,1,3500,3.42,1391,3.43,0,,799.78,1183.03,798.88,,207.97,592.12,,0.175794358553883
934,531,574,1,3500,2.95,3574,3.43,0,,1420.83,2869.96274634345,1419.36,,704.03725365655,2154.64,,0.245312331859899
935,532,531,2,6500,1.65,8464,2.36,0,,0,8558.84007499238,0,,-94.8400749923803,8464,,-0.0110809495400537
936,532,533,2,6500,1.51,8986,2.34,0,,0.34,8740.82733001503,0.34,,245.17266998497,8985.66,,0.0280491377678946
937,532,569,1,5000,2.95,5005,3.39,0,,3443.08,4943.72478938646,3432.93,,61.2752106135404,1572.07,,0.0123945432288404
938,532,574,1,5000,2.23,2362,2.25,0,,2728.68,1700.13328788513,2721.02,,661.86671211487,-359.02,,0.389302836919448
939,533,498,2,6500,1.61,7578,2.06,0,,43.75,7454.39723586152,43.77,,123.60276413848,7534.23,,0.0165811882876127
940,533,532,2,6500,1.51,7593,1.93,0,,0.2,7402.07251093405,0.2,,190.92748906595,7592.8,,0.025793787994365
941,533,568,1,5000,1.26,5258,1.49,0,,785.3,4066.37725365649,782.94,,1191.62274634351,4475.06,,0.29304284182487
942,533,569,1,5000,2.98,1571,2.98,0,,426.21,1447.66614610305,424.67,,123.33385389695,1146.33,,0.0851949561913501
943,534,515,2,3500,1.61,76,1.61,0,,2052.16,2657.14000000002,2052.2,,-2581.14000000002,-1976.2,,-0.971397818707332
944,534,543,2,3500,3.31,2962,3.56,0,,3784.94,3583.38999999999,3784.89,,-621.38999999999,-822.89,,-0.173408420517999
945,534,933,2,3500,5.96,5548,11.6,0,,5468,5468,5468,,80,80,,0.0146305779078274
946,535,438,2,6500,8.17,6351,9.29,0,,3185.63,6041.9272670799,3113.65,,309.0727329201,3237.35,,0.0511546596404953
947,535,486,2,6500,0.29,10891,0.63,0,,2961.63,10095.925038163,2891.35,,795.074961836999,7999.65,,0.078752066683497
948,535,487,2,6500,4.12,5114,4.36,0,,875.6,4441.46000000037,868.41,,672.53999999963,4245.59,,0.151423180665721
949,536,438,2,5000,2.11,7342,3.58,0,,3759.37,7248.13908826522,3647.21,,93.8609117347796,3694.79,,0.0129496565382887
950,536,537,2,5000,3.23,5460,3.92,0,,1954.17,4936.31955854209,1904.46,,523.68044145791,3555.54,,0.10608722455006
951,536,615,1,2000,1.52,2237,1.88,0,,661.73,1815.70656688812,648.34,,421.29343311188,1588.66,,0.232027267398124
952,537,399,2,5000,4.28,5208,5.04,0,,3804.62,4619.19469091064,3752.42,,588.80530908936,1455.58,,0.127469255679561
953,537,536,2,5000,3.23,6813,4.9,0,,4157.18,6270.79505075048,4034.02,,542.20494924952,2778.98,,0.0864651044821868
954,537,608,1,5500,3.31,2233,3.32,0,,2036.77,2072.8818534646,2022.55,,160.1181465354,210.45,,0.0772442222251015
955,537,610,1,5500,0.81,9484,1.88,0,,6086.47,9081.27919963464,6078.18,,402.72080036536,3405.82,,0.0443462635067493
956,538,409,2,5000,1.47,7545,2.61,0,,313.36,7208.71576669978,315.95,,336.28423330022,7229.05,,0.0466496730046792
957,538,474,2,5000,3.32,2349,3.34,0,,1229.32,2347.72000000037,1175.17,,1.27999999963004,1173.83,,0.000545209820434223
958,538,699,1,8000,0.45,6039,0.47,0,,6765.37,5988.85698627475,6643.5,,50.1430137252501,-604.5,,0.00837271850708202
959,538,704,1,8000,4.18,3232,4.2,0,,6940.18,3997.7171141397,6902.27,,-765.7171141397,-3670.27,,-0.191538593721752
960,539,409,2,5000,2.86,3064,2.92,0,,2192.79,3017.51000000007,2144.55,,46.4899999999302,919.45,,0.0154067426454027
961,539,483,2,5000,3.33,7288,5.58,0,,2564.17,6584.97105816348,2515.36,,703.02894183652,4772.64,,0.106762647189613
962,539,694,1,5000,0.62,7934,1.21,0,,5598.46,7348.49805128746,5586.23,,585.50194871254,2347.77,,0.0796764106931974
963,539,704,1,5000,4.88,1454,4.89,0,,1505.7,1831.06999999993,1489.28,,-377.06999999993,-35.28,,-0.205928773886277
964,540,438,2,3500,1.68,2086,1.71,0,,190.75,1580.28317214384,186.86,,505.71682785616,1899.14,,0.320016587388003
965,540,583,1,3000,0.56,7127,3.24,0,,7136.81,7136.80999999996,7127,,-9.80999999996038,0,,-0.00137456370562765
966,540,622,1,3000,1.75,1828,1.79,0,,960.22,1514.4042023915,956.31,,313.5957976085,871.69,,0.207075361461147
967,541,526,2,3500,0.44,2636,0.46,0,,4320.29,2674.9,4266.91,,-38.9000000000001,-1630.91,,-0.0145425997233542
968,541,582,1,2500,5.76,867,5.77,0,,2201.26,1157.88657135087,2196.23,,-290.88657135087,-1329.23,,-0.251221992333413
969,541,902,1,2500,8.02,996,8.05,0,,3059.03,987.019999999974,3025.78,,8.98000000002605,-2029.78,,0.0090980932504167
970,542,527,2,3500,0.65,2390,0.67,0,,1278.7,774.216766681238,1267.47,,1615.78323331876,1122.53,,2.08699075356504
971,542,902,1,10500,4.21,5737,4.27,0,,7112.75,5991.3,7113.2,,-254.3,-1376.2,,-0.0424448784070235
972,542,903,1,10500,6.14,2312,6.14,0,,4859.47,3373.52999999999,4850.85,,-1061.52999999999,-2538.85,,-0.314664461261644
973,543,527,2,3500,3.97,4862,6.19,0,,3799.78,4469.6632333188,3799.54,,392.3367666812,1062.46,,0.0877777018538114
974,543,534,2,3500,3.31,3271,3.69,0,,3933.62,3021.79000681778,3933.65,,249.20999318222,-662.65,,0.0824709832979628
975,543,903,2,3500,1.4,1535,1.41,0,,11.47,739.680000000022,11.35,,795.319999999978,1523.65,,1.0752217174994
976,544,515,2,3500,0.29,1018,0.29,0,,16.82,1205.07000000002,16.81,,-187.07000000002,1001.19,,-0.155235795430985
977,544,903,1,5000,5.39,1998,5.41,0,,2154.35,1694.30999999999,2148.46,,303.69000000001,-150.46,,0.179241106999316
978,544,904,1,5000,3.25,1981,3.26,0,,1558.32,1990.05000000001,1556.71,,-9.05000000000996,424.29,,-0.00454762443155193
979,545,523,2,5000,0.12,5696,0.15,0,,201.44,5558.80713806424,196.72,,137.19286193576,5499.28,,0.0246802701601796
980,545,524,2,5000,4.42,3033,4.51,0,,133.7,2652.20000000006,132.98,,380.79999999994,2900.02,,0.143578915617198
981,545,577,1,4000,3.61,3813,4.06,0,,1043.36,3386.89041689928,1034.28,,426.10958310072,2778.72,,0.125811446681179
982,545,580,1,4000,1.5,4296,1.8,0,,413.66,3743.03542273963,413.13,,552.96457726037,3882.87,,0.147731590756798
983,546,526,2,3500,3.23,933,3.23,0,,0,1213.89965227984,0,,-280.89965227984,933,,-0.231402696056695
984,546,527,2,3500,4.24,113,4.24,0,,0,0,0,,113,113,,#DIV/0!
985,547,1,3,49500,0,3518,0,0,,3529.15,3529.15,3518,,-11.1500000000001,0,,-0.0031594009889067
986,547,548,1,3000,3.26,1613,3.3,0,,2460.95,2097.52275864841,2457.57,,-484.52275864841,-844.57,,-0.230997616903391
987,547,549,1,4500,4.89,4628,5.71,0,,3778.9,4620.83610254431,3768.5,,7.16389745568995,859.5,,0.00155034658159492
988,547,621,1,5500,2.89,3979,3.01,0,,2428.54,3542.45724135157,2418.52,,436.54275864843,1560.48,,0.12323162395656
989,548,2,3,49500,0,4972,0,0,,4984.04,4984.04,4972,,-12.04,0,,-0.00241571094935032
990,548,547,1,3000,3.26,1450,3.29,0,,1894.13,1714.75804323222,1888.33,,-264.75804323222,-438.33,,-0.154399650887869
991,548,550,1,7000,5.81,3498,5.86,0,,5273.02,3556.66000000001,5256.25,,-58.6600000000099,-1758.25,,-0.0164930018612996
992,548,552,1,3000,4.49,2276,4.71,0,,3101.64,2359.69999999995,3096.88,,-83.6999999999498,-820.88,,-0.0354706106708275
993,548,618,1,7500,3.52,3596,3.55,0,,3675.12,3991.43247770603,3661.67,,-395.43247770603,-65.6700000000001,,-0.0990703162122122
994,549,3,3,49500,0,7816,0,0,,7826.03,7826.02999999999,7816,,-10.0299999999897,0,,-0.00128162043845855
995,549,547,1,4500,4.89,4013,5.35,0,,3127.95,3836.84000000004,3116.45,,176.15999999996,896.55,,0.045912782393834
996,549,550,1,5000,3.28,3826,3.45,0,,4473.88,3759.45000000001,4474.09,,66.5499999999902,-648.09,,0.0177020574818098
997,549,551,1,15500,4.21,7826,4.25,0,,7188.06,7797.12610254428,7172.84,,28.87389745572,653.16,,0.00370314614333327
998,550,4,3,49500,0,7956,0,0,,7976.31,7976.31000000001,7956,,-20.3100000000104,0,,-0.00254629020186156
999,550,548,1,7000,5.81,2793,5.83,0,,4425.84,2828.04971905761,4409.67,,-35.0497190576102,-1616.67,,-0.0123936007282396
1000,550,549,1,5000,3.28,3702,3.43,0,,4107.23,3536.94999999997,4098.71,,165.05000000003,-396.71,,0.0466644990740699
1001,550,551,1,7000,5.18,5723,5.53,0,,14849.07,5992.77212599472,14805.55,,-269.77212599472,-9082.55,,-0.0450162496292051
1002,550,552,1,2000,7.77,1494,8.13,0,,8658.68,1791.95930868205,8630.43,,-297.95930868205,-7136.43,,-0.16627571130574
1003,550,553,1,3500,3.92,3250,4.36,0,,2381.88,3133.28174046387,2379.73,,116.71825953613,870.27,,0.0372511217324652
1004,550,560,1,3500,5.4,3205,5.97,0,,8440.19,3187.76787400528,8429.71,,17.2321259947198,-5224.71,,0.00540570288547028
1005,551,5,3,49500,0,15342,0,0,,15357.14,15357.1399999999,15342,,-15.1399999998994,0,,-0.000985860648525668
1006,551,495,1,7000,4.69,3961,4.76,0,,2921.42,3133.64923179645,2920.39,,827.35076820355,1040.61,,0.26402149921842
1007,551,549,1,15500,4.21,5062,4.22,0,,4634.25,4966.13000000005,4623.17,,95.8699999999499,438.83,,0.0193047705154615
1008,551,550,1,7000,5.18,3609,5.23,0,,10698.39,4069.78563989842,10662.93,,-460.78563989842,-7053.93,,-0.113221108104829
1009,551,563,1,20000,3.08,19418,3.49,0,,25352.15,19526.468228539,25286.04,,-108.468228539001,-5868.04,,-0.00555493329717806
1010,552,6,3,49500,0,6878,0,0,,6888.67,6888.67000000002,6878,,-10.6700000000201,0,,-0.00154892018343455
1011,552,435,1,4500,0.89,6299,1.4,0,,2754.3,5704.1688842215,2751.83,,594.8311157785,3547.17,,0.104280067412429
1012,552,548,1,3000,4.49,1755,4.57,0,,2065.41,1800.92999999997,2056.92,,-45.9299999999701,-301.92,,-0.0255034898635543
1013,552,550,1,2000,7.77,1482,8.12,0,,9283.35,1620.23,9247.24,,-138.23,-7765.24,,-0.0853150478635749
1014,552,553,1,8500,4.56,4174,4.6,0,,3940.09,4601.61110356775,3934.87,,-427.61110356775,239.13,,-0.0929263890284453
1015,552,618,1,5000,4.34,4344,4.71,0,,4343.29,4221.46000000007,4329.48,,122.53999999993,14.5200000000004,,0.0290278718736949
1016,552,619,1,9500,4.8,2527,4.8,0,,8966.04,3167.01260350824,8939.16,,-640.01260350824,-6412.16,,-0.202087166561721
1017,553,7,3,49500,0,8515,0,0,,8530.26,8530.26000000003,8515,,-15.2600000000293,0,,-0.00178892554271842
1018,553,496,1,6000,1.3,6617,1.59,0,,1180.72,5311.72385630548,1177.28,,1305.27614369452,5439.72,,0.24573494010707
1019,553,550,1,3500,3.92,3329,4.4,0,,2882.58,3108.84000247016,2880.71,,220.15999752984,448.29,,0.0708174101449125
1020,553,552,1,8500,4.56,4636,4.62,0,,4735.49,4897.65622870565,4725.29,,-261.65622870565,-89.29,,-0.0534247845269452
1021,553,560,1,7500,3.97,4659,4.06,0,,4633.69,5188.96036374266,4628.22,,-529.96036374266,30.7799999999997,,-0.102132282112946
1022,554,8,3,49500,0,7421,0,0,,7431.62,7431.61999999998,7421,,-10.6199999999799,0,,-0.00142902893312359
1023,554,435,1,4500,3.93,3507,4.15,0,,2655.4,3529.00007531981,2652.4,,-22.0000753198101,854.6,,-0.00623408185045629
1024,554,437,1,4000,0.62,6388,1.22,0,,4763.87,5150.10227731751,4738.14,,1237.89772268249,1649.86,,0.240363716296381
1025,554,614,1,3500,5.04,3089,5.5,0,,1654.79,3392.73280443689,1655.38,,-303.73280443689,1433.62,,-0.0895245284390447
1026,554,619,1,2500,4.97,3050,6.62,0,,6193.66,2750.66431317546,6157.62,,299.33568682454,-3107.62,,0.10882305244982
1027,554,622,1,2000,5.79,2399,7.59,0,,5406.46,2344.24830877965,5392.53,,54.75169122035,-2993.53,,0.0233557558793131
1028,554,625,1,7000,3.39,5643,3.6,0,,1689.21,5158.89999999999,1687.67,,484.10000000001,3955.33,,0.0938378336467098
1029,555,9,3,49500,0,6526,0,0,,6540.09,6540.09000000001,6526,,-14.0900000000102,0,,-0.00215440460299631
1030,555,556,1,7500,6.36,3572,6.41,0,,4931.49,3356.68865792427,4905.05,,215.31134207573,-1333.05,,0.0641439716392629
1031,555,622,1,4500,4.89,5190,6.19,0,,7963.83,4729.32600446616,7908.15,,460.67399553384,-2718.15,,0.0974079594214483
1032,555,624,1,5500,2.68,7928,4.42,0,,4401.38,7227.78180837668,4367.93,,700.21819162332,3560.07,,0.0968787119184752
1033,555,625,1,13500,1.58,5054,1.58,0,,2189.1,4862.44965516827,2186.61,,191.55034483173,2867.39,,0.0393937949831794
1034,556,10,3,49500,0,10527,0,0,,10542.22,10542.22,10527,,-15.2199999999993,0,,-0.00144371868543811
1035,556,437,1,4000,7.18,2417,7.32,0,,6460.19,2192.75397222569,6414.04,,224.24602777431,-3997.04,,0.102266843711014
1036,556,496,1,6000,3.71,6363,4.41,0,,2002.88,5690.59001432726,1996.59,,672.40998567274,4366.41,,0.118161734368458
1037,556,555,1,7500,6.36,5075,6.56,0,,6055.09,4878.7678128428,6025.91,,196.2321871572,-950.91,,0.0402216696274501
1038,556,557,1,6500,5.92,4935,6.22,0,,8961.86,5925.48000000001,8866.01,,-990.48000000001,-3931.01,,-0.167156078494908
1039,556,560,1,4500,5.63,4759,6.69,0,,10620.45,4891.14221900892,10578.1,,-132.14221900892,-5819.1,,-0.027016638055496
1040,556,624,1,1000,9.28,938,10.36,0,,4761.03,955.991795222369,4764.21,,-17.991795222369,-3826.21,,-0.0188200310005631
1041,557,11,3,49500,0,8232,0,0,,8250.22,8250.21999999999,8232,,-18.2199999999903,0,,-0.00220842595712481
1042,557,490,1,5000,3.59,3209,3.68,0,,3988.85,2744.25000000002,3929.48,,464.74999999998,-720.48,,0.169354104035703
1043,557,556,1,6500,5.92,5269,6.3,0,,8724.02,6232.42369886689,8652.81,,-963.42369886689,-3383.81,,-0.154582510018061
1044,557,558,1,5000,3.99,4926,4.55,0,,3214.7,5246.83419042789,3206.33,,-320.83419042789,1719.67,,-0.0611481473939478
1045,557,559,1,5500,5.64,3856,5.84,0,,14905.21,4210.92000000001,14799,,-354.92000000001,-10943,,-0.0842856192945981
1046,557,624,1,2000,9.25,1728,10.02,0,,9501.43,1486.32999999998,9421.72,,241.67000000002,-7693.72,,0.162595116831406
1047,557,630,1,8500,3.75,3480,3.77,0,,3517.31,4267.23000000001,3511.26,,-787.23000000001,-31.2600000000002,,-0.18448267377198
1048,558,12,3,49500,0,6454,0,0,,6462.53,6462.53,6454,,-8.52999999999975,0,,-0.00131991650328892
1049,558,491,1,6500,3.2,4760,3.34,0,,4823.45,3830.5,4810.48,,929.5,-50.4799999999996,,0.242657616499152
1050,558,557,1,5000,3.99,3572,4.15,0,,2716.93,3934.83999999999,2717.22,,-362.83999999999,854.78,,-0.0922121356903943
1051,558,560,1,4000,4.03,5644,6.43,0,,5716.32,5423.21140812305,5687.38,,220.78859187695,-43.3800000000001,,0.0407117803938541
1052,558,561,1,10000,4.26,4232,4.28,0,,2607.56,5386.76419289808,2605.97,,-1154.76419289808,1626.03,,-0.214370659554863
1053,559,13,3,49500,0,10366,0,0,,10388.03,10388.03,10366,,-22.0300000000007,0,,-0.0021207100865131
1054,559,491,1,6500,0.6,8318,0.84,0,,5324.27,8746.99593841199,5297.45,,-428.99593841199,3020.55,,-0.0490449454226995
1055,559,557,1,5500,5.64,2517,5.68,0,,11927.6,3145.73358029092,11842.25,,-628.73358029092,-9325.25,,-0.199868667909497
1056,559,562,1,12000,5.66,4281,5.67,0,,17766.29,3804.13168873368,17721.86,,476.86831126632,-13440.86,,0.125355363663833
1057,559,566,1,7500,4.58,4028,4.64,0,,3426.85,3870.50918499543,3411.08,,157.49081500457,616.92,,0.0406899473627669
1058,559,631,1,5000,6.1,1210,6.1,0,,11321.67,1244.10599262765,11222.87,,-34.10599262765,-10012.87,,-0.0274140570254914
1059,560,14,3,49500,0,12625,0,0,,12641.26,12641.26,12625,,-16.2600000000002,0,,-0.00128626418569037
1060,560,495,1,7000,0.94,7112,1.09,0,,4072.56,6992.31523056314,4069.93,,119.68476943686,3042.07,,0.0171166152397882
1061,560,550,1,3500,5.4,2939,5.8,0,,8783.36,2887.50512583491,8748.58,,51.4948741650901,-5809.58,,0.0178336909965486
1062,560,553,1,7500,3.97,3886,4.01,0,,4503.7,4116.72000000002,4489.69,,-230.72000000002,-603.69,,-0.0560446180454389
1063,560,556,1,4500,5.63,3612,5.98,0,,9508.24,4145.59845199538,9494.32,,-533.59845199538,-5882.32,,-0.128714456591556
1064,560,558,1,4000,4.03,5504,6.2,0,,5232.44,5209.71999999997,5221.23,,294.28000000003,282.77,,0.0564867209754135
1065,560,561,1,11000,4.38,6919,4.48,0,,6938.9,6525.71150848187,6928.09,,393.28849151813,-9.09000000000015,,0.0602675265382095
1066,561,15,3,49500,0,9673,0,0,,9689.57,9689.56999999997,9673,,-16.5699999999706,0,,-0.0017100862060928
1067,561,492,1,9000,3.09,6277,3.2,0,,5607.02,7214.91120843904,5602.39,,-937.91120843904,674.61,,-0.129996223285741
