ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
765,487,535,2,6500,4.12,6557,4.76,0,,1188.01,6176.03186601902,1181.03,,=G766-L766,=G766-M766,,=O766/L766
766,487,681,1,3000,1.36,4898,2.81,0,,2425.25,4009.92035729013,2412.4,,=G767-L767,=G767-M767,,=O767/L767
767,487,682,1,3000,3.04,3298,3.71,0,,2465.03,2840.06999999997,2451.18,,=G768-L768,=G768-M768,,=O768/L768
768,488,405,2,5000,1.01,4003,1.07,0,,5.17,3952.79994303685,5.07,,=G769-L769,=G769-M769,,=O769/L769
769,488,487,2,5000,2.65,5867,3.4,0,,40.9,6399.47676099409,40.65,,=G770-L770,=G770-M770,,=O770/L770
770,488,680,1,2500,2.97,2518,3.43,0,,1735.62,2724.77755917973,1726.35,,=G771-L771,=G771-M771,,=O771/L771
771,488,682,1,2500,2.77,2783,3.41,0,,1746.73,2438.49000000004,1741.18,,=G772-L772,=G772-M772,,=O772/L772
772,489,485,2,5000,2.66,7564,4.75,0,,876.02,7289.62286020651,873.5,,=G773-L773,=G773-M773,,=O773/L773
773,489,490,2,6500,1.06,7452,1.33,0,,2.53,7624.14221762317,2.43,,=G774-L774,=G774-M774,,=O774/L774
774,489,630,1,3500,2.68,2894,2.87,0,,2198.64,1844.33999999999,2190.19,,=G775-L775,=G775-M775,,=O775/L775
775,489,631,1,3500,4.23,1974,4.29,0,,2052.43,1666.75172680134,2046.81,,=G776-L776,=G776-M776,,=O776/L776
776,490,489,2,6500,1.06,6830,1.25,0,,0.43,6446.70473399454,0.43,,=G777-L777,=G777-M777,,=O777/L777
777,490,491,2,6500,2.61,8934,4.01,0,,46.68,8186.83073506523,45.7,,=G778-L778,=G778-M778,,=O778/L778
778,490,557,1,5000,3.59,3714,3.75,0,,4911.59,3301.64999999995,4841.18,,=G779-L779,=G779-M779,,=O779/L779
779,490,631,1,5000,3.8,3061,3.88,0,,4013.6,3127.49008838245,3953.97,,=G780-L780,=G780-M780,,=O780/L780
780,491,490,2,6500,2.61,7802,3.42,0,,25.19,6829.94482237697,24.93,,=G781-L781,=G781-M781,,=O781/L781
781,491,492,2,6500,2.84,9819,5.06,0,,616.12,9107.82052888942,617.23,,=G782-L782,=G782-M782,,=O782/L782
782,491,558,1,6500,3.2,5401,3.43,0,,5423.77,4801.51452380478,5394.36,,=G783-L783,=G783-M783,,=O783/L783
783,491,559,1,6500,0.6,8047,0.81,0,,4498.62,8431.1704309177,4485.61,,=G784-L784,=G784-M784,,=O784/L784
784,492,491,2,6500,2.84,9057,4.45,0,,369.29,8406.12363251164,368.5,,=G785-L785,=G785-M785,,=O785/L785
785,492,493,2,6500,1.37,5331,1.46,0,,825.96,5999.23411836818,825.14,,=G786-L786,=G786-M786,,=O786/L786
786,492,561,1,9000,3.09,3703,3.1,0,,4532.54,4852.58688678842,4522.38,,=G787-L787,=G787-M787,,=O787/L787
787,492,562,1,9000,0.49,9371,0.58,0,,5088.66,8986.75761896026,5085.15,,=G788-L788,=G788-M788,,=O788/L788
788,493,492,2,6500,1.37,5070,1.45,0,,557.61,4445.85000000006,557.26,,=G789-L789,=G789-M789,,=O789/L789
789,493,494,2,6500,2.24,9033,3.49,0,,771.2,8189.6231454256,770.14,,=G790-L790,=G790-M790,,=O790/L790
790,493,497,2,6500,1.94,8955,2.99,0,,0.51,7666.56270094182,0.51,,=G791-L791,=G791-M791,,=O791/L791
791,493,562,1,14500,1.26,9460,1.29,0,,2081.54,9143.50102242697,2077.67,,=G792-L792,=G792-M792,,=O792/L792
792,493,564,1,14500,1.37,16966,1.76,0,,4684.82,16863.3586535523,4678.94,,=G793-L793,=G793-M793,,=O793/L793
793,494,493,2,6500,2.24,8892,3.42,0,,1084.56,8535.94148939284,1082.43,,=G794-L794,=G794-M794,,=O794/L794
794,494,495,2,9000,2.81,11518,3.94,0,,944.9,10387.3471380643,943.19,,=G795-L795,=G795-M795,,=O795/L795
795,494,561,1,10000,1,5053,1.01,0,,2019.21,4968.39000000001,2019.38,,=G796-L796,=G796-M796,,=O796/L796
796,494,563,1,10000,2.33,10023,2.68,0,,4004.96,10389.4968628238,4001.53,,=G797-L797,=G797-M797,,=O797/L797
797,495,494,2,9000,2.81,12538,4.4,0,,1593.53,12588.7538592757,1589.96,,=G798-L798,=G798-M798,,=O798/L798
798,495,496,2,9000,2.56,11968,3.76,0,,600.77,10719.5442001535,598.82,,=G799-L799,=G799-M799,,=O799/L799
799,495,551,1,7000,4.69,4592,4.82,0,,3632.83,3578.09000000001,3627.52,,=G800-L800,=G800-M800,,=O800/L800
800,495,560,1,7000,0.94,6827,1.07,0,,3000.71,5503.26845199542,2999.95,,=G801-L801,=G801-M801,,=O801/L801
801,496,436,2,9000,1.02,14235,1.98,0,,97.44,14050.9281639072,95.41,,=G802-L802,=G802-M802,,=O802/L802
802,496,495,2,9000,2.56,13334,4.41,0,,888.96,11876.3449110007,882.74,,=G803-L803,=G803-M803,,=O803/L803
803,496,553,1,6000,1.3,6572,1.58,0,,1252.79,5301.54760719232,1248.22,,=G804-L804,=G804-M804,,=O804/L804
804,496,556,1,6000,3.71,5295,4.05,0,,1684.04,4555.6453647231,1680.68,,=G805-L805,=G805-M805,,=O805/L805
805,497,493,2,6500,1.94,9910,3.51,0,,0.81,9484.51493957079,0.81,,=G806-L806,=G806-M806,,=O806/L806
806,497,498,2,6500,0.66,8955,1.02,0,,0.51,7666.56270094182,0.51,,=G807-L807,=G807-M807,,=O807/L807
807,498,497,2,6500,0.66,9910,1.19,0,,0.81,9484.51493957079,0.81,,=G808-L808,=G808-M808,,=O808/L808
808,498,499,2,5000,1.34,5446,1.62,0,,42.94,4575.85660933524,42.96,,=G809-L809,=G809-M809,,=O809/L809
809,498,533,2,6500,1.61,6714,1.88,0,,56.82,6310.12251093393,56.72,,=G810-L810,=G810-M810,,=O810/L810
810,499,498,2,5000,1.34,5537,1.64,0,,56.31,5249.53412303662,56.21,,=G811-L811,=G811-M811,,=O811/L811
811,499,500,2,5000,2.84,6481,4.04,0,,599.49,5574.81776151161,599.19,,=G812-L812,=G812-M812,,=O812/L812
812,499,567,1,12500,1.56,11197,1.71,0,,7974.31,9999.3105193,7970.35,,=G813-L813,=G813-M813,,=O813/L813
813,499,569,1,12500,2.32,6804,2.35,0,,4861.13,6804.55859308426,4854.49,,=G814-L814,=G814-M814,,=O814/L814
814,500,499,2,5000,2.84,7368,4.85,0,,649.05,7392.93402326525,647.87,,=G815-L815,=G815-M815,,=O815/L815
815,500,501,2,5000,3.61,5614,4.47,0,,89.99,5273.58918499549,90.14,,=G816-L816,=G816-M816,,=O816/L816
816,500,566,1,4500,1.82,6304,2.87,0,,2332.12,5916.6544715841,2330.47,,=G817-L817,=G817-M817,,=O817/L817
817,500,570,1,4500,1.36,5686,1.88,0,,1723.78,4905.00023831079,1720.81,,=G818-L818,=G818-M818,,=O818/L818
818,501,500,2,5000,3.61,7096,5.81,0,,116.5,6899.17187918647,116.64,,=G819-L819,=G819-M819,,=O819/L819
819,501,502,2,5000,3.49,3514,3.62,0,,105.5,3927.74000000021,101.92,,=G820-L820,=G820-M820,,=O820/L820
820,501,571,1,5500,2.49,3977,2.59,0,,638.21,2672.39340540998,635.26,,=G821-L821,=G821-M821,,=O821/L821
821,501,636,1,5500,0.62,6445,0.8,0,,1135.17,6226.83010876651,1131.41,,=G822-L822,=G822-M822,,=O822/L822
822,502,501,2,5000,3.49,5806,4.44,0,,198.56,5484.87339359967,197.77,,=G823-L823,=G823-M823,,=O823/L823
823,502,503,2,6500,3.87,3532,3.92,0,,270.85,4024.20000000022,266.07,,=G824-L824,=G824-M824,,=O824/L824
824,502,632,1,1500,1.67,2661,4.15,0,,752.52,2605.7659071047,748.02,,=G825-L825,=G825-M825,,=O825/L825
825,502,634,1,1500,3.91,1825,5.2,0,,397.57,1766.28514682005,394.76,,=G826-L826,=G826-M826,,=O826/L826
826,503,477,2,6500,0.88,2658,0.88,0,,167.19,3197.28055668823,164.15,,=G827-L827,=G827-M827,,=O827/L827
827,503,502,2,6500,3.87,6264,4.37,0,,426.22,5984.65145160856,423.72,,=G828-L828,=G828-M828,,=O828/L828
828,503,504,1,7000,0.52,2299,0.52,0,,1307.44,2261.13944331194,1268.78,,=G829-L829,=G829-M829,,=O829/L829
829,503,633,1,7000,3.5,3814,3.55,0,,2931.34,4821.5740928953,2879.2,,=G830-L830,=G830-M830,,=O830/L830
830,504,477,2,6500,0.95,7207,1.17,0,,143.34,6513.21299935716,134.83,,=G831-L831,=G831-M831,,=O831/L831
831,504,503,1,7000,0.52,5436,0.55,0,,2927.64,6042.9299999999,2872.92,,=G832-L832,=G832-M832,,=O832/L832
832,504,505,2,6500,3.51,5205,3.73,0,,627.9,5375.37999318269,603.16,,=G833-L833,=G833-M833,,=O833/L833
833,504,635,1,7000,0.45,5427,0.47,0,,1334.97,5409.22944331206,1289.12,,=G834-L834,=G834-M834,,=O834/L834
834,505,504,2,6500,3.51,7868,4.64,0,,1372.35,7590.13647330484,1337.61,,=G835-L835,=G835-M835,,=O835/L835
835,505,506,2,6500,2.42,5490,2.6,0,,412.36,5715.99999318271,392.88,,=G836-L836,=G836-M836,,=O836/L836
836,505,634,1,6000,1.48,4241,1.54,0,,2021.26,5125.24163641535,2017.12,,=G837-L837,=G837-M837,,=O837/L837
837,505,639,1,6000,2.42,2113,2.43,0,,1338.62,2051.86,1325.48,,=G838-L838,=G838-M838,,=O838/L838
838,506,505,2,6500,2.42,7818,3.18,0,,893.37,8156.43695573045,865.89,,=G839-L839,=G839-M839,,=O839/L839
839,506,507,2,5000,3.92,4335,4.25,0,,1031.05,4485.02999318273,997.4,,=G840-L840,=G840-M840,,=O840/L840
840,506,639,1,5000,1.8,2287,1.81,0,,1712.27,1876.21808691192,1697.29,,=G841-L841,=G841-M841,,=O841/L841
841,506,644,1,5000,2.59,4429,2.83,0,,1155.64,4131.98035269288,1148.57,,=G842-L842,=G842-M842,,=O842/L842
842,507,506,2,5000,3.92,5911,5.07,0,,1856.4,5723.33695573034,1815.44,,=G843-L843,=G843-M843,,=O843/L843
843,507,508,2,5000,7.86,3269,8.08,0,,2263.17,3446.29999318268,2191.09,,=G844-L844,=G844-M844,,=O844/L844
844,507,578,1,1500,8.09,287,8.09,0,,3760.75,0,3712.78,,=G845-L845,=G845-M845,,=O845/L845
845,507,646,1,1500,1.51,2342,2.86,0,,1399.87,2128.31494660741,1390.69,,=G846-L846,=G846-M846,,=O846/L846
846,508,450,2,5000,3.8,2179,3.82,0,,1226.24,2106.72000000017,1181.53,,=G847-L847,=G847-M847,,=O847/L847
847,508,507,2,5000,7.86,4542,8.66,0,,4611,4402.97695573022,4532.06,,=G848-L848,=G848-M848,,=O848/L848
848,508,509,2,5000,2.41,4972,2.76,0,,2403.02,5033.8099931826,2343.07,,=G849-L849,=G849-M849,,=O849/L849
849,509,508,2,5000,2.41,5695,3.02,0,,3761.55,5565.18695573021,3708.86,,=G850-L850,=G850-M850,,=O850/L850
850,509,510,2,5000,3.24,6699,4.81,0,,877.76,6275.8453751225,856.85,,=G851-L851,=G851-M851,,=O851/L851
851,509,659,1,5000,0.59,4499,0.65,0,,2293.54,4022.72519511625,2283.25,,=G852-L852,=G852-M852,,=O852/L852
852,509,667,1,5000,5.05,1276,5.05,0,,1876.42,1138.31000000009,1850.82,,=G853-L853,=G853-M853,,=O853/L853
853,510,509,2,5000,3.24,6889,4.99,0,,950.23,6281.03215084646,932.6,,=G854-L854,=G854-M854,,=O854/L854
854,510,511,2,5000,0.3,7058,0.48,0,,783.33,5778.02259513881,771.03,,=G855-L855,=G855-M855,,=O855/L855
855,510,658,1,4000,0.37,4491,0.46,0,,2279.44,3699.22868618944,2263.81,,=G856-L856,=G856-M856,,=O856/L856
856,510,666,1,4000,4.08,307,4.08,0,,1280.56,669.949999999997,1270.2,,=G857-L857,=G857-M857,,=O857/L857
857,511,510,2,5000,0.3,7654,0.55,0,,615.42,6056.53748426513,605.08,,=G858-L858,=G858-M858,,=O858/L858
858,511,512,2,5000,2.21,6567,3.2,0,,283.12,6178.52170753723,279.1,,=G859-L859,=G859-M859,,=O859/L859
859,511,521,2,5000,3.12,2825,3.17,0,,57.51,2588.03000000008,54.69,,=G860-L860,=G860-M860,,=O860/L860
860,511,522,2,5000,4.7,2548,4.75,0,,555.49,2446.40132894537,546.81,,=G861-L861,=G861-M861,,=O861/L861
861,512,511,2,5000,2.21,7073,3.54,0,,383.56,6293.11290700464,378.16,,=G862-L862,=G862-M862,,=O862/L862
862,512,513,2,5000,3.73,5653,4.64,0,,423.53,5501.54271817023,420.79,,=G863-L863,=G863-M863,,=O863/L863
863,512,661,1,2000,0.58,3253,1.19,0,,1067.57,2119.67898936699,1064.64,,=G864-L864,=G864-M864,,=O864/L864
864,512,670,1,2000,7.48,141,7.48,0,,466.6,130.840000000003,460.71,,=G865-L865,=G865-M865,,=O865/L865
865,513,512,2,5000,3.73,6470,5.3,0,,561.31,6041.67748426501,558.49,,=G866-L866,=G866-M866,,=O866/L866
866,513,514,2,5000,5.31,4410,5.79,0,,270.92,4330.67999318226,270.67,,=G867-L867,=G867-M867,,=O867/L867
867,513,902,1,3500,3.59,4182,4.69,0,,1831.12,3572.96272498791,1819.19,,=G868-L868,=G868-M868,,=O868/L868
868,513,905,1,3500,9.12,1168,9.14,0,,1030.28,1223.56000000007,1023.13,,=G869-L869,=G869-M869,,=O869/L869
869,514,513,2,5000,5.31,5294,6.31,0,,274.17,4890.13000000005,273.15,,=G870-L870,=G870-M870,,=O870/L870
870,514,515,2,5000,4.43,3224,4.54,0,,1553.24,3250.17999318224,1553.2,,=G871-L871,=G871-M871,,=O871/L871
871,514,903,1,3000,2.61,2226,2.73,0,,1283.97,2130.47000000002,1281.49,,=G872-L872,=G872-M872,,=O872/L872
872,514,905,1,3000,11.27,678,11.27,0,,2678.24,661.980000000003,2674.89,,=G873-L873,=G873-M873,,=O873/L873
873,515,514,2,5000,4.43,4077,4.72,0,,2076.44,3612.69000000003,2076.47,,=G874-L874,=G874-M874,,=O874/L874
874,515,516,2,5000,5.77,520,5.77,0,,0,273.020000000011,0,,=G875-L875,=G875-M875,,=O875/L875
875,515,534,2,3500,1.61,5315,2.89,0,,1534.47,2849.73999318222,1534.44,,=G876-L876,=G876-M876,,=O876/L876
876,515,544,2,3500,0.29,749,0.29,0,,8.31,699.940000000016,8.3,,=G877-L877,=G877-M877,,=O877/L877
877,515,932,2,5000,5.93,25,5.93,0,,25,25,25,,=G878-L878,=G878-M878,,=O878/L878
878,516,515,2,5000,5.77,451,5.77,0,,0,326.000000000007,0,,=G879-L879,=G879-M879,,=O879/L879
879,516,517,2,3500,6.07,381,6.07,0,,140.31,392.970000000008,140.71,,=G880-L880,=G880-M880,,=O880/L880
880,516,903,1,6000,8.96,2561,9,0,,2011.91,2852.18000000003,2006.41,,=G881-L881,=G881-M881,,=O881/L881
881,516,906,1,6000,1.62,1877,1.62,0,,1471.68,1885.84999999999,1471.49,,=G882-L882,=G882-M882,,=O882/L882
882,517,516,2,3500,6.07,950,6.07,0,,326.52,989.890000000028,324.99,,=G883-L883,=G883-M883,,=O883/L883
883,517,518,2,3500,6.64,145,6.64,0,,12.94,163.760000000002,13.04,,=G884-L884,=G884-M884,,=O884/L884
884,517,908,1,2500,2.55,534,2.55,0,,182.45,486.049999999988,182.58,,=G885-L885,=G885-M885,,=O885/L885
885,517,909,1,2500,4.39,135,4.39,0,,44.5,135.930000000022,44.24,,=G886-L886,=G886-M886,,=O886/L886
886,518,517,2,3500,6.64,456,6.64,0,,39.28,357.840000000018,38.98,,=G887-L887,=G887-M887,,=O887/L887
887,518,911,1,3500,5.26,168,5.26,0,,38.96,179.049999999973,38.91,,=G888-L888,=G888-M888,,=O888/L888
888,518,912,1,3500,1.64,68,1.64,0,,21.16,68.9700000000011,20.75,,=G889-L889,=G889-M889,,=O889/L889
889,518,930,2,3500,9.32,0,9.32,0,,0,0,0,,=G890-L890,=G890-M890,,=O890/L890
890,519,520,2,5000,0.75,0,0.75,0,,0,0,0,,=G891-L891,=G891-M891,,=O891/L891
891,519,521,2,5000,2.72,2814,2.76,0,,0.93,2529.22501860428,0.89,,=G892-L892,=G892-M892,,=O892/L892
892,519,668,1,2000,0.64,2901,1.06,0,,1401.12,2574.41000000006,1400.22,,=G893-L893,=G893-M893,,=O893/L893
893,519,670,1,2000,3.14,994,3.17,0,,1381.33,819.497135401295,1382.6,,=G894-L894,=G894-M894,,=O894/L894
894,520,519,2,5000,0.75,0,0.75,0,,0,0,0,,=G895-L895,=G895-M895,,=O895/L895
895,521,511,2,5000,3.12,4620,3.46,0,,138.75,4377.99501860429,135.15,,=G896-L896,=G896-M896,,=O896/L896
896,521,519,2,5000,2.72,1829,2.73,0,,0.22,1503.17000000006,0.22,,=G897-L897,=G897-M897,,=O897/L897
897,521,666,1,1500,0.55,1872,0.75,0,,902.1,1243.68000000001,899.33,,=G898-L898,=G898-M898,,=O898/L898
898,521,670,1,1500,3.93,471,3.94,0,,859.63,432.519999999982,853.77,,=G899-L899,=G899-M899,,=O899/L899
899,522,511,2,5000,4.7,843,4.7,0,,205.9,820.36000000008,201.34,,=G900-L900,=G900-M900,,=O900/L900
900,522,523,2,5000,7.31,2548,7.38,0,,555.49,2446.40132894537,546.81,,=G901-L901,=G901-M901,,=O901/L901
901,523,522,2,5000,7.31,843,7.31,0,,205.9,820.36000000008,201.34,,=G902-L902,=G902-M902,,=O902/L902
902,523,530,2,5000,2.24,6799,3.39,0,,68.49,6818.68919872158,67.64,,=G903-L903,=G903-M903,,=O903/L903
903,523,545,2,5000,0.12,4422,0.13,0,,496.2,4245.21926828809,488.31,,=G904-L904,=G904-M904,,=O904/L904
904,524,525,2,5000,3.24,2791,3.29,0,,361.2,2926.65261313011,358.14,,=G905-L905,=G905-M905,,=O905/L905
905,524,545,2,5000,4.42,5478,5.38,0,,279.85,4873.13999999999,279.77,,=G906-L906,=G906-M906,,=O906/L906
906,524,578,1,5500,4.67,2586,4.7,0,,1112.83,2272.51846742264,1111.1,,=G907-L907,=G907-M907,,=O907/L907
907,524,647,1,5500,1.58,3950,1.64,0,,362.42,3042.59000000006,362.16,,=G908-L908,=G908-M908,,=O908/L908
908,525,452,2,5000,2.32,3004,2.37,0,,307.8,3147.32261313011,304.97,,=G909-L909,=G909-M909,,=O909/L909
909,525,524,2,5000,3.24,5662,4.04,0,,774.34,5133.66385464971,773.36,,=G910-L910,=G910-M910,,=O910/L910
910,525,652,1,5000,2.57,1881,2.58,0,,1266.52,1780.07999999997,1264.18,,=G911-L911,=G911-M911,,=O911/L911
911,525,657,1,5000,2.51,2307,2.53,0,,1598.71,2296.64784599452,1596.03,,=G912-L912,=G912-M912,,=O912/L912
912,526,527,2,3500,6.01,3911,7.42,0,,4387.81,3731.4700068178,4379.66,,=G913-L913,=G913-M913,,=O913/L913
913,526,528,2,5000,9.84,6017,12.94,0,,8746.85,6050.11342864915,8679.56,,=G914-L914,=G914-M914,,=O914/L914
914,526,541,2,3500,0.44,1858,0.45,0,,2464.24,2144.90657135084,2435.19,,=G915-L915,=G915-M915,,=O915/L915
915,526,546,2,3500,3.23,113,3.23,0,,0,0,0,,=G916-L916,=G916-M916,,=O916/L916
916,527,526,2,3500,6.01,3952,7.48,0,,4958.2,3980.98034772019,4946.98,,=G917-L917,=G917-M917,,=O917/L917
917,527,542,2,3500,0.65,1623,0.65,0,,570.63,25,562.34,,=G918-L918,=G918-M918,,=O918/L918
918,527,543,2,3500,3.97,4768,6.02,0,,3937.45,3755.4700068178,3937.36,,=G919-L919,=G919-M919,,=O919/L919
919,527,546,2,3500,4.24,933,4.24,0,,0,1213.89965227984,0,,=G920-L920,=G920-M920,,=O920/L920
920,528,526,2,5000,9.84,4378,10.71,0,,6320.42,4056.71000681776,6280.52,,=G921-L921,=G921-M921,,=O921/L921
921,528,529,2,6500,1.43,5182,1.52,0,,0,3606.71000000004,0,,=G922-L922,=G922-M922,,=O922/L922
922,528,573,1,4000,5.67,3131,5.99,0,,11575.02,2856.49342864914,11522.33,,=G923-L923,=G923-M923,,=O923/L923
923,528,575,1,4000,0.88,5390,1.32,0,,4250.81,5713.48006817446,4248.32,,=G924-L924,=G924-M924,,=O924/L924
924,529,528,2,6500,1.43,5200,1.52,0,,0,4938.02007499224,0,,=G925-L925,=G925-M925,,=O925/L925
925,529,530,2,6500,2.05,3712,2.08,0,,0,3612.59000000013,0,,=G926-L926,=G926-M926,,=O926/L926
926,529,531,2,6500,1.22,11067,2.76,0,,0,10904.6191987216,0,,=G927-L927,=G927-M927,,=O927/L927
927,530,523,2,5000,2.24,3820,2.35,0,,13.66,3879.06000000013,13.76,,=G928-L928,=G928-M928,,=O928/L928
928,530,529,2,6500,2.05,5993,2.27,0,,0,7297.9091987216,0,,=G929-L929,=G929-M929,,=O929/L929
929,530,575,1,5000,2.74,5893,3.53,0,,1450.6,4716.47999999995,1448.13,,=G930-L930,=G930-M930,,=O930/L930
930,530,577,1,5000,2.81,3185,2.88,0,,788.21,2959.60999999998,787.53,,=G931-L931,=G931-M931,,=O931/L931
931,531,529,2,6500,1.22,8804,1.84,0,,0,8550.61007499237,0,,=G932-L932,=G932-M932,,=O932/L932
932,531,532,2,6500,1.65,9970,3.02,0,,0,9545.53645237819,0,,=G933-L933,=G933-M933,,=O933/L933
933,531,573,1,3500,3.42,1391,3.43,0,,799.78,1183.03,798.88,,=G934-L934,=G934-M934,,=O934/L934
934,531,574,1,3500,2.95,3574,3.43,0,,1420.83,2869.96274634345,1419.36,,=G935-L935,=G935-M935,,=O935/L935
935,532,531,2,6500,1.65,8464,2.36,0,,0,8558.84007499238,0,,=G936-L936,=G936-M936,,=O936/L936
936,532,533,2,6500,1.51,8986,2.34,0,,0.34,8740.82733001503,0.34,,=G937-L937,=G937-M937,,=O937/L937
937,532,569,1,5000,2.95,5005,3.39,0,,3443.08,4943.72478938646,3432.93,,=G938-L938,=G938-M938,,=O938/L938
938,532,574,1,5000,2.23,2362,2.25,0,,2728.68,1700.13328788513,2721.02,,=G939-L939,=G939-M939,,=O939/L939
939,533,498,2,6500,1.61,7578,2.06,0,,43.75,7454.39723586152,43.77,,=G940-L940,=G940-M940,,=O940/L940
940,533,532,2,6500,1.51,7593,1.93,0,,0.2,7402.07251093405,0.2,,=G941-L941,=G941-M941,,=O941/L941
941,533,568,1,5000,1.26,5258,1.49,0,,785.3,4066.37725365649,782.94,,=G942-L942,=G942-M942,,=O942/L942
942,533,569,1,5000,2.98,1571,2.98,0,,426.21,1447.66614610305,424.67,,=G943-L943,=G943-M943,,=O943/L943
943,534,515,2,3500,1.61,76,1.61,0,,2052.16,2657.14000000002,2052.2,,=G944-L944,=G944-M944,,=O944/L944
944,534,543,2,3500,3.31,2962,3.56,0,,3784.94,3583.38999999999,3784.89,,=G945-L945,=G945-M945,,=O945/L945
945,534,933,2,3500,5.96,5548,11.6,0,,5468,5468,5468,,=G946-L946,=G946-M946,,=O946/L946
946,535,438,2,6500,8.17,6351,9.29,0,,3185.63,6041.9272670799,3113.65,,=G947-L947,=G947-M947,,=O947/L947
947,535,486,2,6500,0.29,10891,0.63,0,,2961.63,10095.925038163,2891.35,,=G948-L948,=G948-M948,,=O948/L948
948,535,487,2,6500,4.12,5114,4.36,0,,875.6,4441.46000000037,868.41,,=G949-L949,=G949-M949,,=O949/L949
949,536,438,2,5000,2.11,7342,3.58,0,,3759.37,7248.13908826522,3647.21,,=G950-L950,=G950-M950,,=O950/L950
950,536,537,2,5000,3.23,5460,3.92,0,,1954.17,4936.31955854209,1904.46,,=G951-L951,=G951-M951,,=O951/L951
951,536,615,1,2000,1.52,2237,1.88,0,,661.73,1815.70656688812,648.34,,=G952-L952,=G952-M952,,=O952/L952
952,537,399,2,5000,4.28,5208,5.04,0,,3804.62,4619.19469091064,3752.42,,=G953-L953,=G953-M953,,=O953/L953
953,537,536,2,5000,3.23,6813,4.9,0,,4157.18,6270.79505075048,4034.02,,=G954-L954,=G954-M954,,=O954/L954
954,537,608,1,5500,3.31,2233,3.32,0,,2036.77,2072.8818534646,2022.55,,=G955-L955,=G955-M955,,=O955/L955
955,537,610,1,5500,0.81,9484,1.88,0,,6086.47,9081.27919963464,6078.18,,=G956-L956,=G956-M956,,=O956/L956
956,538,409,2,5000,1.47,7545,2.61,0,,313.36,7208.71576669978,315.95,,=G957-L957,=G957-M957,,=O957/L957
957,538,474,2,5000,3.32,2349,3.34,0,,1229.32,2347.72000000037,1175.17,,=G958-L958,=G958-M958,,=O958/L958
958,538,699,1,8000,0.45,6039,0.47,0,,6765.37,5988.85698627475,6643.5,,=G959-L959,=G959-M959,,=O959/L959
959,538,704,1,8000,4.18,3232,4.2,0,,6940.18,3997.7171141397,6902.27,,=G960-L960,=G960-M960,,=O960/L960
960,539,409,2,5000,2.86,3064,2.92,0,,2192.79,3017.51000000007,2144.55,,=G961-L961,=G961-M961,,=O961/L961
961,539,483,2,5000,3.33,7288,5.58,0,,2564.17,6584.97105816348,2515.36,,=G962-L962,=G962-M962,,=O962/L962
962,539,694,1,5000,0.62,7934,1.21,0,,5598.46,7348.49805128746,5586.23,,=G963-L963,=G963-M963,,=O963/L963
963,539,704,1,5000,4.88,1454,4.89,0,,1505.7,1831.06999999993,1489.28,,=G964-L964,=G964-M964,,=O964/L964
964,540,438,2,3500,1.68,2086,1.71,0,,190.75,1580.28317214384,186.86,,=G965-L965,=G965-M965,,=O965/L965
965,540,583,1,3000,0.56,7127,3.24,0,,7136.81,7136.80999999996,7127,,=G966-L966,=G966-M966,,=O966/L966
966,540,622,1,3000,1.75,1828,1.79,0,,960.22,1514.4042023915,956.31,,=G967-L967,=G967-M967,,=O967/L967
967,541,526,2,3500,0.44,2636,0.46,0,,4320.29,2674.9,4266.91,,=G968-L968,=G968-M968,,=O968/L968
968,541,582,1,2500,5.76,867,5.77,0,,2201.26,1157.88657135087,2196.23,,=G969-L969,=G969-M969,,=O969/L969
969,541,902,1,2500,8.02,996,8.05,0,,3059.03,987.019999999974,3025.78,,=G970-L970,=G970-M970,,=O970/L970
970,542,527,2,3500,0.65,2390,0.67,0,,1278.7,774.216766681238,1267.47,,=G971-L971,=G971-M971,,=O971/L971
971,542,902,1,10500,4.21,5737,4.27,0,,7112.75,5991.3,7113.2,,=G972-L972,=G972-M972,,=O972/L972
972,542,903,1,10500,6.14,2312,6.14,0,,4859.47,3373.52999999999,4850.85,,=G973-L973,=G973-M973,,=O973/L973
973,543,527,2,3500,3.97,4862,6.19,0,,3799.78,4469.6632333188,3799.54,,=G974-L974,=G974-M974,,=O974/L974
974,543,534,2,3500,3.31,3271,3.69,0,,3933.62,3021.79000681778,3933.65,,=G975-L975,=G975-M975,,=O975/L975
975,543,903,2,3500,1.4,1535,1.41,0,,11.47,739.680000000022,11.35,,=G976-L976,=G976-M976,,=O976/L976
976,544,515,2,3500,0.29,1018,0.29,0,,16.82,1205.07000000002,16.81,,=G977-L977,=G977-M977,,=O977/L977
977,544,903,1,5000,5.39,1998,5.41,0,,2154.35,1694.30999999999,2148.46,,=G978-L978,=G978-M978,,=O978/L978
978,544,904,1,5000,3.25,1981,3.26,0,,1558.32,1990.05000000001,1556.71,,=G979-L979,=G979-M979,,=O979/L979
979,545,523,2,5000,0.12,5696,0.15,0,,201.44,5558.80713806424,196.72,,=G980-L980,=G980-M980,,=O980/L980
980,545,524,2,5000,4.42,3033,4.51,0,,133.7,2652.20000000006,132.98,,=G981-L981,=G981-M981,,=O981/L981
981,545,577,1,4000,3.61,3813,4.06,0,,1043.36,3386.89041689928,1034.28,,=G982-L982,=G982-M982,,=O982/L982
